x_m,y_m,pressure_Pa,wall_shear_Pa,x_wall_shear_Pa,y_wall_shear_Pa,cp_manual,side
0.001500000013038516,-0.5772113800048828,-434.2577819824219,0.04641471430659294,0.0,-0.04641471430659294,-0.7593834851735116,back_downstream
0.001500000013038516,-0.5787106156349182,-434.2666931152344,0.04655621945858002,0.0,-0.04655621945858002,-0.759399068007885,back_downstream
0.001500000013038516,-0.5802099108695984,-434.275634765625,0.04669802263379097,0.0,-0.04669802263379097,-0.7594147042081295,back_downstream
0.001500000013038516,-0.5817091464996338,-434.28460693359375,0.0468401163816452,0.0,-0.0468401163816452,-0.7594303937742453,back_downstream
0.001500000013038516,-0.5832083821296692,-434.2936096191406,0.04698248952627182,0.0,-0.04698248952627182,-0.7594461367062321,back_downstream
0.001500000013038516,-0.5847076177597046,-434.30267333984375,0.047125209122896194,0.0,-0.047125209122896194,-0.7594619863699612,back_downstream
0.001500000013038516,-0.5862069129943848,-434.311767578125,0.047268327325582504,0.0,-0.047268327325582504,-0.7594778893995615,back_downstream
0.001500000013038516,-0.5877061486244202,-434.3208923339844,0.04741182550787926,0.0,-0.04741182550787926,-0.7594938457950329,back_downstream
0.001500000013038516,-0.5892053842544556,-434.3300476074219,0.04755570739507675,0.0,-0.04755570739507675,-0.7595098555563755,back_downstream
0.001500000013038516,-0.590704619884491,-434.3392639160156,0.047699980437755585,0.0,-0.047699980437755585,-0.7595259720494603,back_downstream
0.001500000013038516,-0.5922039151191711,-434.3485107421875,0.04784465581178665,0.0,-0.04784465581178665,-0.7595421419084163,back_downstream
0.001500000013038516,-0.5937031507492065,-434.3577880859375,0.04798974096775055,0.0,-0.04798974096775055,-0.7595583651332434,back_downstream
0.001500000013038516,-0.5952023863792419,-434.36712646484375,0.04813522845506668,0.0,-0.04813522845506668,-0.7595746950898128,back_downstream
0.001500000013038516,-0.5967016220092773,-434.3764953613281,0.048281118273735046,0.0,-0.048281118273735046,-0.7595910784122534,back_downstream
0.001500000013038516,-0.5982009172439575,-434.3858947753906,0.04842742532491684,0.0,-0.04842742532491684,-0.759607515100565,back_downstream
0.001500000013038516,-0.5997001528739929,-434.3953552246094,0.04857413098216057,0.0,-0.04857413098216057,-0.759624058520619,back_downstream
0.001500000013038516,-0.6011993885040283,-434.40484619140625,0.048721279948949814,0.0,-0.048721279948949814,-0.7596406553065441,back_downstream
0.001500000013038516,-0.6026986241340637,-434.41436767578125,0.04886890947818756,0.0,-0.04886890947818756,-0.7596573054583404,back_downstream
0.001500000013038516,-0.6041979193687439,-434.4239501953125,0.04901698976755142,0.0,-0.04901698976755142,-0.759674062341879,back_downstream
0.001500000013038516,-0.6056971549987793,-434.4335632324219,0.049165502190589905,0.0,-0.049165502190589905,-0.7596908725912886,back_downstream
0.001500000013038516,-0.6071963906288147,-434.4432373046875,0.049314409494400024,0.0,-0.049314409494400024,-0.7597077895724406,back_downstream
0.001500000013038516,-0.6086956262588501,-434.45294189453125,0.049463752657175064,0.0,-0.049463752657175064,-0.7597247599194636,back_downstream
0.001500000013038516,-0.6101949214935303,-434.4626770019531,0.049613602459430695,0.0,-0.049613602459430695,-0.7597417836323579,back_downstream
0.001500000013038516,-0.6116941571235657,-434.47247314453125,0.04976390302181244,0.0,-0.04976390302181244,-0.7597589140769945,back_downstream
0.001500000013038516,-0.6131933927536011,-434.4822998046875,0.0499146468937397,0.0,-0.0499146468937397,-0.7597760978875021,back_downstream
0.001500000013038516,-0.6146926283836365,-434.4921875,0.05006580799818039,0.0,-0.05006580799818039,-0.7597933884297521,back_downstream
0.001500000013038516,-0.6161919236183167,-434.5021057128906,0.05021744221448898,0.0,-0.05021744221448898,-0.7598107323378732,back_downstream
0.001500000013038516,-0.617691159248352,-434.5120849609375,0.05036959424614906,0.0,-0.05036959424614906,-0.7598281829777366,back_downstream
